id,Reviews
6020,运行速度：很快，特别是开机速度。屏幕效果：很清晰。散热性能：还行。外形外观：漂亮。轻薄程度：一般
6021,电脑运行WPS2019会卡
6022,这个算正常了   客服叫我更新更新了驱动然后就没有声音了
6023,对比**G系列和**暗影精灵.最后还是选择了**.电竞屏幕真的大爱.玩CSGo全程高特效.散热真心没的说的.
6024,运行速度：超乎自己的预想！。屏幕效果：非常好！。散热性能：还不错！。外形外观：非常好看！。轻薄程度：非常轻！
6025,电脑配置虽然高 连Adobe的软件都带不动
6026,大品牌，品质保证，一个多星期，跌价1000元，离谱，送货上门。价格无保障
6027,包装保护：包装完好，无破损。外形外观：比图好看，之前还在犹豫，怕外观不好看，到手后，真机挺好看，毕竟用了3个**了，外观挺好。画面品质：120hz屏幕真心好，虽然没说高色域，但是画质挺好。跑分评测：没跑分，但是玩正当防卫4没问题。运行速度：开机9秒，自己升级专业版win10，蓝屏，售后客服耐心解答，大牌子售后真好。游戏效果：LOL美滋滋，目前主流单机也能跑
6028,外形外观：简约大方。轻薄程度：轻薄。运行速度：快。其他特色：性价比贼高，秒杀任何牌子轻薄本
6029,**，就买了几天，*，以后不可能再在**买东西，抵制
6030,鲁大师跑分有点低。
6031,上手试了几天，我喜欢，做工质地都好得没话说，服务态度也超好， 质量非常好，非常满意卖家的服务太棒了，考虑非常周到，完全超出期望值卖家发货速度非常快
6032,买了一个月不到降了800  什么都不想说了
6033,电脑还是不错的，性价比比较高，很轻，使用也比较流畅，预装了office
6034,公司采购的，电脑还不错，就是发票特别慢，拖了很久，一会儿5个工作日，一会儿系统问题。
6035,掉价掉了六百元，真是服气，买的时候也没有活动
6036,对于不玩游戏的我来这个配置不错，最重要的是预装了正版office，这点蛮好的。外观设计也很好看。
6037,最最新WIN10系统，窄边框，外壳金属的，散热很好，速度很快，运行流畅，价格还很便宜啊
6038,醉了，明明选了十二期免息，可是先在确实加了十二期手续费的钱，提前还款也得加。一生黑了。
6039,商品散热不好，长时间使加底座
6040,很轻薄背着完全不会累，颜色很正就是灰蓝色。用着也很方便！
6041,打个守望先锋等能掉帧
6042,看准了**的送货速度才在**买的 电脑也保护的很好。电脑耗电速度很快 不知道是不是我用太久&larr;_&larr;
6043,***不多哔哔
6044,挺不好的，经常黑屏，屏幕也不行
6045,用了几个月，速度慢的跟一坨屎一样，想要速度快的还是买其他牌子比较好
6046,卡的好像老年机
6047,特意使用了一周多才过来评价下。现在主要的购物全部都是在**上面 。**物流没得说 第二天准时到  。首先电脑的颜色很喜欢 冰钻金 很大气  待机时间也比较长 可能也是因为目前没有什么太多的工作内容  电脑内存也比较大 。键盘用起来也很快捷 声音也比较小 。目前没有遇到其他问题 还是比较喜欢的 。**购物绝对放心
6048,第一次知道**买电脑不送鼠标，就好象请客吃饭不拿筷子给人家（这可不是在印度哦，如果是在重庆）
6049,容易翻车，而且还卡，屏幕真不行
6050,外表面的墨绿色特别好看，散热性觉得挺好的，新机子呀，如果有问题就太有问题了，总之挺好的，用着很满意
6051,风机可可能有问题
6052,使用独立显卡特别热，就像冬天的暖气，非常适合在冷库里使用
6053,外套很漂亮，轻薄精致，屏幕显示效果也很好。挺满意的！
6054,都是土，连个膜都没给?，客服服务很好，
6055,每次一开机 桌面就卡着不动一动不动！
6056,玩LOL一直卡屏，跳FPS
6057,很快收到了，包装如图有点寒碜噢！裸机和电源，直接放纸盒里，没有减震泡沫，好在快递给力。开机很快，绝对比你输密码用的时间段。只有一个c盘，不知道怎么分盘
6058,售后服务误导人 拜托写清楚一点
6059,我都不知道说啥了，速度挺快。用起来超不方便，塑料壳子，很容易坏。
6060,买来两天就出现黑屏，开机速度也一般般，
6061,为啥我的电脑买来几日老是重启？
6062,超级好看的电脑 很适合小女生啊 开机速度贼快 更新什么的都很OK 用了好几天了才来评价 暂时还没发现有什么问题
6063,用户体验不好......
6064,运行学习软件都这么卡还卖电脑？    建议大家别买
6065,新机很惊艳，屏幕不错，反应速度很快，不太会上手，很多设置都不会，打算咨询咨询客服。背光键盘很好看。值得入手。
6066,辣鸡电脑玩个英雄联盟都卡的飞起
6067,电脑买了快两个月了 不是经常用 昨天用的时候反复重启 而且朋友的笔记本比我的便宜 内存还比我的大 刚刚买过来还要分盘（可能新的笔记本都是这样）
6068,才第10天就降价了，别家的价保都是30天，**的反倒是7天，我也真是醉了
6069,激活了，不知道还能退吗
6070,全新正品，很轻，画面也很清晰，这配置学生党足够用了。
6071,送的皮包不错，本不想买再**电脑，不过看来看去还是选了这个，真是没办法，以后再有合适的绝不买**
6072,一个月降价好几百+死卡，买的自己看着办
6073,快递速度很快，前天晚上下单，昨天下午就到了。就工作用，昨天试了一下，挺方便的，很快，买的时候担心蓝灰色会不好看，回来发现颜色很漂亮，很大气。
6074,买了一周多从包里掉地上摔坏了，拿去售后维修要价比买一个还贵！还说100块钱可以回收本本@！你在一起
6075,这是你码这是你吗的二手货吧，好卡
6076,鼠标右键找不到独立显卡就重装一下系统
6077,6.18买的，很实惠，还有优惠券用，一天就到了，关键是很快，很快！开机也很快，打开网页也很快，太喜欢了。不多说了，上图！客服小琪也很耐心，很满意的一次购物
6078,我想砸电脑！???
6079,f10背光灯不多说了多说无益8000的货就这样我服了
6080,刚过保价期就降价600。狗洞真不是个东西。
6081,小本颜值很高啊，用了两天，很静音，电池消耗快，不过充电也挺快的，整体很满意！
6082,随便开个什么程序，温度就上80，
6083,超清画质这操行，哈哈哈哈哈哈，
6084,电脑无法关机出现好几次啦！电脑充完电电池也用的特别快电量下去的特别快，感觉很不好的一次购物啊！！！
6085,差价不给补，买了没多长时间，差价一千块钱，不给补
6086,电脑刚开始还好，用到后面居然会死机，
6087,外观很漂亮，速度很快，很满意！
6088,用了一段时间，价格比较实惠，性能跑分不如**同等价位的超极本，电池太不给力，关机状态下，电池电量全部跑完
6089,昨天中午到的，已经出现两次这种情况了
6090,更新之后没有鼠标我顶你个肺
6091,**物流
6092,4月28日买的**E480，6月15日开始蓝屏，送当地售后，独立显卡坏了，**让我说你什么好
6093,友谊的小船说翻就翻，触摸板完全是坏的
6094,无语
6095,卡死了
6096,怎么说呢，**的品牌在那里。电脑真的菜，我是学IT的，运行个代码卡的一匹，控制台程序都卡的一匹。唉！
6097,建议大家不要买  我才没有几天就成这样路
6098,卡得很难受?
6099,这款电脑office只能试???，试用完毕还要给钱买???
6100,第二个硬盘会经常自动消失，去官网把驱动重新安装了，不知道是否还会出问题，后续会进一步追加评论
6101,用了三天 屏黑了 电脑开不了机了
6102,各种卡 做的文件卡到爆。绝望你们能体会吗
6103,未收到赠品
6104,买第一台，还没开始用，系统崩了。换的一台系统到没问题。可是一个CAD文件都要打开那么久，还怎么工作？
6105,问题很多的电脑
6106,刚买的不到四个小时开机黑屏 买电脑千万别再网上买
6107,非法预装多款游戏，已上报
6108,4号付款*，5号收货。13号降价*。刚好过了七天的价格保护时间。很可以，也很可爱。祝你们越来越好
6109,买东西多看评价，少听客服吹牛
6110,才买几天就降价600元
6111,再买**算我输
6112,外观漂亮，运行速度快，开机速度快，轻便，店铺客服专业能力非常差，竟然告诉我不支持双固态硬盘，还是问了店里技术后告诉我的
6113,主板和CPU温度太高
6114,昨天拿到的，我是不是可以申请退货了，客服也不理人？？？？？
6115,经常cpu异常！！！！！！！！！！！！想买的考虑清楚吧！
6116,凑合用吧
6117,电脑震感明显，风扇噪音跟电风扇一样，非常吵，时有卡顿。之前买了e420用到现在，感觉还良好。本来想买其他电脑的，觉得**品控还不错，舍弃了外观，只求一个质量，结果买到一个这么差的机器，失望
6118,客服不热心，都不知道电脑系统是7还是10
6119,自己看
6120,机器性能还是比较优越的。不过如果对预装软件版本有要求的请注意了。这台电脑提供的office只是正版试用版。如果需要使用正版软件的还得自己购买。所以厂商是否可以考虑在宣传的时候还是要把这个问题说清楚，避免产生误会呢。
