,id,text,pos
1378,1378,笔记本电脑质量不错，外观设计也很漂亮， 显示屏清晰流畅一点也不卡。买的超值。,"[(5, 6, 'A', '整体'), (7, 8, 'O', '整体'), (10, 13, 'A', '外观'), (15, 17, 'O', '外观'), (20, 22, 'A', '硬件&性能'), (23, 26, 'O', '硬件&性能'), (27, 31, 'O', '硬件&性能'), (35, 36, 'O', '价格')]"
1379,1379,宝贝收到了，款式子高端大气上档次，画面流畅，性能不错，性价比高，比实体店便宜。,"[(6, 7, 'A', '外观'), (9, 15, 'O', '外观'), (17, 18, 'A', '硬件&性能'), (19, 20, 'O', '硬件&性能'), (22, 23, 'A', '硬件&性能'), (24, 25, 'O', '硬件&性能'), (27, 29, 'A', '价格'), (30, 30, 'O', '价格'), (36, 37, 'O', '价格')]"
1380,1380,简直心累，第二天就蓝屏了，真心不好，让人自闭,"[(9, 10, 'O', '硬件&性能'), (13, 16, 'O', '整体')]"
1381,1381,买完就降价哈哈哈,"[(0, 4, 'O', '价格')]"
1382,1382,垃圾的要死，你会后悔的，什么都没有的就电脑一台，,"[(0, 4, 'O', '整体')]"
1383,1383,很好，以后认准这家店了，店主超奶思,"[(0, 1, 'O', '整体')]"
1384,1384,风扇声音偏大,"[(0, 3, 'A', '硬件&性能'), (4, 5, 'O', '硬件&性能')]"
1385,1385,货收到了外观很时尚，看着很不错,"[(4, 5, 'A', '外观'), (6, 8, 'O', '外观'), (12, 14, 'O', '整体')]"
1386,1386,这款笔记本质量还是不错的，速度快，画质也非常好。外观又好看，满意,"[(5, 6, 'A', '整体'), (9, 10, 'O', '整体'), (13, 14, 'A', '硬件&性能'), (15, 15, 'O', '硬件&性能'), (17, 18, 'A', '硬件&性能'), (20, 22, 'O', '硬件&性能'), (24, 25, 'A', '外观'), (27, 28, 'O', '外观'), (30, 31, 'O', '整体')]"
1387,1387,电脑已经收到了，质量很好,"[(8, 9, 'A', '整体'), (10, 11, 'O', '整体')]"
1388,1388,电脑性能：不错,"[(2, 3, 'A', '硬件&性能'), (5, 6, 'O', '硬件&性能')]"
1389,1389,性价比高，外形特别酷，颜色特别正，质量是绝对的，果然大牌就是大牌，。,"[(0, 2, 'A', '价格'), (3, 3, 'O', '价格'), (5, 6, 'A', '外观'), (7, 9, 'O', '外观'), (11, 12, 'A', '外观'), (13, 15, 'O', '外观'), (17, 18, 'A', '整体'), (20, 22, 'O', '整体')]"
1390,1390,宝贝非常不错很好 比我想象中要好很多,"[(2, 5, 'O', '整体'), (6, 7, 'O', '整体'), (15, 17, 'O', '整体')]"
1391,1391,使用特别顺畅，按键灵敏，价格便宜好多，值得购买，,"[(2, 5, 'O', '硬件&性能'), (7, 8, 'A', '硬件&性能'), (9, 10, 'O', '硬件&性能'), (12, 13, 'A', '价格'), (14, 17, 'O', '价格')]"
1392,1392,可以的，很不错，就是键盘挺晃眼的,"[(0, 1, 'O', '整体'), (4, 6, 'O', '整体'), (10, 11, 'A', '硬件&性能'), (12, 15, 'O', '硬件&性能')]"
1393,1393,外观好看极了，性能很好，显卡也不错，很满意。,"[(0, 1, 'A', '外观'), (2, 5, 'O', '外观'), (7, 8, 'A', '硬件&性能'), (9, 10, 'O', '硬件&性能'), (12, 13, 'A', '硬件&性能'), (15, 16, 'O', '硬件&性能'), (18, 20, 'O', '整体')]"
1394,1394,合适我,[]
1395,1395,再次买了战神系列。这次的模具感觉更好了，速度依旧给力，先手体验很好，之后的就要再观察了。,"[(20, 21, 'A', '硬件&性能'), (31, 32, 'O', '整体')]"
1396,1396,电脑不错，质量很好，售后服务也好，配件齐全,"[(2, 3, 'O', '整体'), (5, 6, 'A', '整体'), (7, 8, 'O', '整体'), (10, 13, 'A', '服务'), (14, 15, 'O', '服务'), (17, 18, 'A', '硬件&性能')]"
1397,1397,性价比很高，没有失望，非常好用,"[(0, 2, 'A', '价格'), (3, 4, 'O', '价格'), (6, 9, 'O', '整体'), (11, 14, 'O', '整体')]"
1398,1398,电脑小巧的，玩游戏都不卡，很流畅的，显示屏很清晰不刺眼，质量不错👍,"[(2, 3, 'O', '外观'), (6, 8, 'A', '使用场景'), (10, 11, 'O', '使用场景'), (13, 15, 'O', '硬件&性能'), (18, 20, 'A', '硬件&性能'), (21, 23, 'O', '硬件&性能'), (24, 26, 'O', '硬件&性能'), (28, 29, 'A', '整体'), (30, 31, 'O', '整体')]"
1399,1399,电脑很好用，速度很快的哦！,"[(2, 4, 'O', '整体'), (6, 7, 'A', '硬件&性能'), (8, 9, 'O', '硬件&性能')]"
1400,1400,蛮好的，朋友推荐的，比我原来的老坦克好对了！,"[(0, 2, 'O', '整体')]"
1401,1401,确实不错，我办公看图纸一点压力没有，开机速度超快！,"[(2, 3, 'O', '整体'), (6, 7, 'A', '使用场景'), (8, 10, 'A', '使用场景'), (11, 16, 'O', '使用场景'), (18, 21, 'A', '硬件&性能'), (22, 23, 'O', '硬件&性能')]"
1402,1402,质量挺好的，电脑的性能很好，显示效果清晰，运行的很快，各方面都不错，赞！,"[(0, 1, 'A', '整体'), (2, 4, 'O', '整体'), (9, 10, 'A', '硬件&性能'), (11, 12, 'O', '硬件&性能'), (14, 17, 'A', '硬件&性能'), (18, 19, 'O', '硬件&性能'), (21, 22, 'A', '硬件&性能'), (24, 25, 'O', '硬件&性能'), (31, 32, 'O', '整体')]"
1403,1403,八月一号买的，现在又降价二百，真坑，**啥时候这么垃圾了,"[(10, 11, 'O', '价格')]"
1404,1404,这个电脑太不好用，机都开不了，买的时候态度好，现在用不了，说的三个月包换，都是假的,"[(4, 7, 'O', '整体'), (19, 20, 'A', '服务'), (21, 21, 'O', '服务')]"
1405,1405,差评！昨天收到货今天就降200！,"[(0, 1, 'O', '整体')]"
1406,1406,性价比高，实在，好!,"[(0, 2, 'A', '价格'), (3, 3, 'O', '价格'), (8, 8, 'O', '整体')]"
1407,1407,外观设计好看时尚，画面清晰流畅，不卡，质量很好,"[(0, 3, 'A', '外观'), (4, 7, 'O', '外观'), (9, 10, 'A', '硬件&性能'), (11, 14, 'O', '硬件&性能'), (16, 17, 'O', '硬件&性能'), (19, 20, 'A', '整体'), (21, 22, 'O', '整体')]"
1408,1408,电脑已收到，包装完好无损，质量很好，款式好看，材质环保，做工精致，运行速度快。,"[(6, 7, 'A', '包装'), (8, 11, 'O', '包装'), (13, 14, 'A', '整体'), (15, 16, 'O', '整体'), (18, 19, 'A', '外观'), (20, 21, 'O', '外观'), (23, 24, 'A', '外观'), (25, 26, 'O', '外观'), (28, 29, 'A', '外观'), (30, 31, 'O', '外观'), (33, 36, 'A', '硬件&性能'), (37, 37, 'O', '硬件&性能')]"
1409,1409,电脑性能：很好的店家，不清楚的都及时沟通清楚。 ,"[(2, 3, 'A', '硬件&性能'), (5, 6, 'O', '硬件&性能')]"
1410,1410,机身超薄很方便携带，外观高尚。运转起来很快不卡机。,"[(2, 3, 'O', '外观'), (4, 8, 'O', '外观'), (10, 11, 'A', '外观'), (12, 13, 'O', '外观'), (15, 16, 'A', '硬件&性能'), (19, 20, 'O', '硬件&性能'), (21, 23, 'O', '硬件&性能')]"
1411,1411,电脑到了，物流快，质量好，屏幕清晰，非常满意。,"[(5, 6, 'A', '物流'), (7, 7, 'O', '物流'), (9, 10, 'A', '整体'), (11, 11, 'O', '整体'), (13, 14, 'A', '硬件&性能'), (15, 16, 'O', '硬件&性能'), (18, 21, 'O', '整体')]"
1412,1412,笔记本很新 没有刮痕 性能方面很强势 办公游戏两不误 客服小姐姐也贼热情 满分,"[(3, 4, 'O', '外观'), (6, 9, 'O', '外观'), (11, 12, 'A', '硬件&性能'), (15, 17, 'O', '硬件&性能'), (19, 20, 'A', '使用场景'), (21, 22, 'A', '使用场景'), (23, 25, 'O', '使用场景'), (27, 31, 'A', '服务'), (33, 35, 'O', '服务'), (37, 38, 'O', '整体')]"
1413,1413,价格波动太大了。*买下合适,"[(0, 1, 'A', '价格'), (2, 5, 'O', '价格')]"
1414,1414,性能好，不卡机，用得顺手,"[(0, 1, 'A', '硬件&性能'), (2, 2, 'O', '硬件&性能'), (4, 6, 'O', '硬件&性能')]"
1415,1415,客服很热情，质量蛮好的用着流畅不卡顿,"[(0, 1, 'A', '服务'), (2, 4, 'O', '服务'), (6, 7, 'A', '整体'), (8, 10, 'O', '整体'), (13, 17, 'O', '硬件&性能')]"
1416,1416,这款笔记本电脑不错，超薄，运行速度挺快，款式也挺好，适合女孩子使用哦,"[(7, 8, 'O', '整体'), (10, 11, 'O', '外观'), (13, 16, 'A', '硬件&性能'), (17, 18, 'O', '硬件&性能'), (20, 21, 'A', '外观'), (23, 24, 'O', '外观')]"
1417,1417,我**想骂人。垃圾。没信誉的东西,"[(7, 8, 'O', '整体'), (10, 12, 'O', '整体')]"
1418,1418,很有感觉，用着很舒服，性能高，玩游戏不发热，不卡，不错,"[(7, 9, 'O', '整体'), (11, 12, 'A', '硬件&性能'), (13, 13, 'O', '硬件&性能'), (15, 17, 'A', '使用场景'), (18, 20, 'O', '使用场景'), (22, 23, 'O', '硬件&性能'), (25, 26, 'O', '整体')]"
1419,1419,好的批爆 我覺得可以 兄弟盟都給我安排,"[(8, 9, 'O', '整体')]"
1420,1420,电脑刚到第三天，充电器就有毛病，充电时滋滋响,"[(8, 10, 'A', '硬件&性能'), (12, 14, 'O', '硬件&性能'), (19, 21, 'O', '硬件&性能')]"
1421,1421,电脑性能：性能稳定 显卡效果：显示效果很好 外观材质：设计新颖 其他特色：用着很爽 ,"[(5, 6, 'A', '硬件&性能'), (7, 8, 'O', '硬件&性能'), (15, 18, 'A', '硬件&性能'), (19, 20, 'O', '硬件&性能'), (27, 28, 'A', '外观'), (29, 30, 'O', '外观'), (39, 40, 'O', '硬件&性能')]"
1422,1422,使用了一段时间来评价，电脑运行速度挺快，使用体验很赞，客服热情周到，满意,"[(13, 16, 'A', '硬件&性能'), (17, 18, 'O', '硬件&性能'), (24, 25, 'O', '整体'), (27, 28, 'A', '服务'), (29, 32, 'O', '服务'), (34, 35, 'O', '整体')]"
1423,1423,反应不是很给力，有些慢,"[(0, 1, 'A', '硬件&性能'), (2, 6, 'O', '硬件&性能'), (8, 10, 'O', '硬件&性能')]"
1424,1424,不到20天，屏幕就花了，真够可以的,"[(6, 7, 'A', '硬件&性能'), (9, 10, 'O', '硬件&性能'), (12, 15, 'O', '整体')]"
1425,1425,电脑收到了，轻巧超薄，画面清晰，值得购买。,"[(6, 9, 'O', '外观'), (11, 12, 'A', '硬件&性能'), (13, 14, 'O', '硬件&性能')]"
1426,1426,一直在纠结外星人跟***，最后还是选择了这台，个人感觉比外星人好，运行挺流畅的。,"[(33, 34, 'A', '硬件&性能'), (35, 38, 'O', '硬件&性能')]"
1427,1427,怀疑是翻新机，国庆才买，浏览器已经有了之前的页面搜索记录和书签，,[]
1428,1428,宝贝收到了，包装的很好，送货上门，电脑款式很好看，网速快，画面清晰，很满意,"[(6, 7, 'A', '包装'), (9, 10, 'O', '包装'), (19, 20, 'A', '外观'), (21, 23, 'O', '外观'), (25, 26, 'A', '硬件&性能'), (27, 27, 'O', '硬件&性能'), (29, 30, 'A', '硬件&性能'), (31, 32, 'O', '硬件&性能'), (34, 36, 'O', '整体')]"
1429,1429,这玩游戏也太卡了吧，一打团帧率狂掉，配置什么也是调最低的，好后悔没退货,"[(1, 3, 'A', '使用场景'), (5, 7, 'O', '使用场景'), (13, 14, 'A', '硬件&性能'), (15, 16, 'O', '硬件&性能'), (18, 19, 'A', '硬件&性能')]"
1430,1430,宝贝收到啦，配置跟上面的一样，开机也很快，也不卡，第一次在网上买电脑，还是很不错的。,"[(6, 7, 'A', '硬件&性能'), (15, 16, 'A', '硬件&性能'), (18, 19, 'O', '硬件&性能'), (22, 23, 'O', '硬件&性能'), (37, 39, 'O', '整体')]"
1431,1431,内存太小，双系统一装就没有内存，又不同意退换！折价6000卖掉,"[(0, 1, 'A', '硬件&性能'), (2, 3, 'O', '硬件&性能'), (23, 24, 'O', '价格')]"
1432,1432,快递很快，快递小哥服务也很好，但是这个电脑屏幕下方少了一个L，退货太麻烦，只能给个差评,"[(0, 1, 'A', '物流'), (2, 3, 'O', '物流'), (5, 10, 'A', '服务'), (12, 13, 'O', '服务'), (41, 42, 'O', '整体')]"
1433,1433,宝贝收到了，是我想要的，很满意,"[(12, 14, 'O', '整体')]"
1434,1434,买了一个月充电模块就坏了，**第二次失败购物,"[(5, 8, 'A', '硬件&性能'), (10, 11, 'O', '硬件&性能')]"
1435,1435,才买了几天就降价这么多，心累。,"[(6, 7, 'O', '价格')]"
1436,1436,风扇和硬盘声音确实有点突出.电池也不抗用呀,"[(0, 1, 'A', '硬件&性能'), (3, 6, 'A', '硬件&性能'), (9, 12, 'O', '硬件&性能'), (14, 15, 'A', '硬件&性能'), (17, 19, 'O', '硬件&性能')]"
1437,1437,很不错，就是散热系统一般，还是很可以了,"[(0, 2, 'O', '整体'), (6, 9, 'A', '硬件&性能'), (10, 11, 'O', '硬件&性能'), (15, 17, 'O', '整体')]"
1438,1438,电脑超薄，手感超好，打游戏一点都不卡，十分的轻巧方便，好评了!,"[(2, 3, 'O', '外观'), (5, 6, 'A', '外观'), (7, 8, 'O', '外观'), (10, 12, 'A', '使用场景'), (13, 17, 'O', '使用场景'), (19, 25, 'O', '外观'), (27, 28, 'O', '整体')]"
1439,1439,其他特色：颜值无敌  性能强悍,"[(5, 6, 'A', '外观'), (7, 8, 'O', '外观'), (11, 12, 'A', '硬件&性能'), (13, 14, 'O', '硬件&性能')]"
1440,1440,用完一周直接开不了机了,"[(6, 9, 'O', '硬件&性能')]"
1441,1441,登陆个账号，弄了两个小时就是登陆不上去。还有我在广州用新买的电脑登陆，手机收到的提示居然是在浙江台州，这是个怎么回事,[]
1442,1442,10天就降价400，这让我怎么相信**,"[(4, 5, 'O', '价格')]"
1443,1443,物流很快，质量不错，材质很不错，显示效果很好，画面清晰，外观很漂亮，值得购买,"[(0, 1, 'A', '物流'), (2, 3, 'O', '物流'), (5, 6, 'A', '整体'), (7, 8, 'O', '整体'), (10, 11, 'A', '外观'), (12, 14, 'O', '外观'), (16, 19, 'A', '硬件&性能'), (20, 21, 'O', '硬件&性能'), (23, 24, 'A', '硬件&性能'), (25, 26, 'O', '硬件&性能'), (28, 29, 'A', '外观'), (30, 32, 'O', '外观')]"
1444,1444,质量非常好，真出乎我的意料，包装非常仔细，非常感谢，祝生意兴隆!,"[(0, 1, 'A', '整体'), (2, 4, 'O', '整体'), (14, 15, 'A', '包装'), (16, 19, 'O', '包装')]"
1445,1445,垃圾电脑17款air千万别买屏幕花的眼都瞎了还不给处理明摆的@啊,"[(0, 1, 'O', '整体'), (14, 15, 'A', '硬件&性能'), (16, 21, 'O', '硬件&性能')]"
1446,1446,速度很快，画面质量很好！电池续航时间长！外观很不错！,"[(0, 1, 'A', '硬件&性能'), (2, 3, 'O', '硬件&性能'), (5, 8, 'A', '硬件&性能'), (9, 10, 'O', '硬件&性能'), (12, 17, 'A', '硬件&性能'), (18, 18, 'O', '硬件&性能'), (20, 21, 'A', '外观'), (22, 24, 'O', '外观')]"
1447,1447,快递到了，不错不错，显示屏很清晰，外观也漂亮，也不卡，大爱大爱,"[(0, 1, 'A', '物流'), (5, 6, 'O', '整体'), (10, 12, 'A', '硬件&性能'), (13, 15, 'O', '硬件&性能'), (17, 18, 'A', '外观'), (20, 21, 'O', '外观'), (24, 25, 'O', '硬件&性能'), (27, 28, 'O', '整体'), (29, 30, 'O', '整体')]"
1448,1448,收到货了，不错，挺好的。,"[(5, 6, 'O', '整体'), (8, 10, 'O', '整体')]"
1449,1449,散热有点困难,"[(0, 1, 'A', '硬件&性能'), (2, 5, 'O', '硬件&性能')]"
1450,1450,感觉很一般，拿到手无法@,"[(2, 4, 'O', '整体')]"
1451,1451,心碎了,[]
1452,1452,电脑非常的不错，打游戏一点也不卡，非常流畅，开机液非常的快,"[(2, 6, 'O', '整体'), (8, 10, 'A', '使用场景'), (11, 15, 'O', '使用场景'), (17, 20, 'O', '硬件&性能'), (22, 24, 'A', '硬件&性能'), (25, 28, 'O', '硬件&性能')]"
1453,1453,包装完好，物流也很快，电脑手感细腻光滑，质感特别好，画面清晰音质立体，，非常满意,"[(0, 1, 'A', '包装'), (2, 3, 'O', '包装'), (5, 6, 'A', '物流'), (8, 9, 'O', '物流'), (13, 14, 'A', '外观'), (15, 18, 'O', '外观'), (20, 21, 'A', '外观'), (22, 24, 'O', '外观'), (26, 27, 'A', '硬件&性能'), (28, 29, 'O', '硬件&性能'), (30, 31, 'A', '硬件&性能'), (32, 33, 'O', '硬件&性能'), (36, 39, 'O', '整体')]"
1454,1454,可以挺好用的 效果好不卡，各方面都行,"[(2, 5, 'O', '整体'), (9, 11, 'O', '硬件&性能')]"
1455,1455,电脑很好。没有什么毛病。男朋友很喜欢。用来打游戏非常开心,"[(2, 3, 'O', '整体'), (5, 10, 'O', '整体'), (15, 17, 'O', '整体'), (21, 23, 'A', '使用场景'), (24, 27, 'O', '使用场景')]"
1456,1456,现在来说还是很不错的。,"[(6, 8, 'O', '整体')]"
1457,1457,office无法激活，**客服不能解决，有又推给技术，联系到技术又说是微软的问题，跟他们没有关系。,"[(13, 14, 'A', '服务'), (15, 18, 'O', '服务')]"
1458,1458,电脑反应速度很快，屏幕很清晰，音质也非常好，非常满意！,"[(2, 5, 'A', '硬件&性能'), (6, 7, 'O', '硬件&性能'), (9, 10, 'A', '硬件&性能'), (11, 13, 'O', '硬件&性能'), (15, 16, 'A', '硬件&性能'), (18, 20, 'O', '硬件&性能'), (22, 25, 'O', '整体')]"
1459,1459,卖家发货速度快，宝贝质量非常好，效果不错，用起来特别好用，老公非常喜欢，价格实惠，值得购买,"[(2, 5, 'A', '物流'), (6, 6, 'O', '物流'), (10, 11, 'A', '整体'), (12, 14, 'O', '整体'), (16, 17, 'A', '整体'), (18, 19, 'O', '整体'), (24, 27, 'O', '整体'), (31, 34, 'O', '整体'), (36, 37, 'A', '价格'), (38, 39, 'O', '价格')]"
1460,1460,性能还不错，可以用，屏幕看着也好，可以用，一分价钱一分货，这也不错,"[(0, 1, 'A', '硬件&性能'), (2, 4, 'O', '硬件&性能'), (10, 11, 'A', '硬件&性能'), (14, 15, 'O', '硬件&性能'), (31, 32, 'O', '整体')]"
1461,1461,笔记本电脑收到了，质量特别好，画面清晰，运行快，值得购买！ ,"[(9, 10, 'A', '整体'), (11, 13, 'O', '整体'), (15, 16, 'A', '硬件&性能'), (17, 18, 'O', '硬件&性能'), (20, 21, 'A', '硬件&性能'), (22, 22, 'O', '硬件&性能')]"
1462,1462,关机超级慢，声音也特别大，有点失望。,"[(0, 1, 'A', '硬件&性能'), (2, 4, 'O', '硬件&性能'), (6, 7, 'A', '硬件&性能'), (9, 11, 'O', '硬件&性能'), (13, 16, 'O', '整体')]"
1463,1463,显卡配置不够，内存也偏低，独显性能差，又费电,"[(0, 3, 'A', '硬件&性能'), (4, 5, 'O', '硬件&性能'), (7, 8, 'A', '硬件&性能'), (10, 11, 'O', '硬件&性能'), (13, 16, 'A', '硬件&性能'), (17, 17, 'O', '硬件&性能'), (20, 21, 'O', '硬件&性能')]"
1464,1464,宝贝收到了，很喜欢，质量不错，,"[(6, 8, 'O', '整体'), (10, 11, 'A', '整体'), (12, 13, 'O', '整体')]"
1465,1465,收到了收到了，好用，便宜，必须赞，还会再来光临的,"[(7, 8, 'O', '整体'), (10, 11, 'O', '价格')]"
1466,1466,笔记本比想象的要薄，很好。,"[(8, 8, 'O', '外观'), (10, 11, 'O', '整体')]"
1467,1467,为什么我玩LOL会卡和这个配置不匹配,"[(4, 7, 'A', '使用场景'), (8, 9, 'O', '使用场景'), (13, 14, 'A', '硬件&性能'), (15, 17, 'O', '硬件&性能')]"
1468,1468,非常的OK,[]
1469,1469,性价比很高，成色挺新的，检查过了，没有问题！,"[(0, 2, 'A', '价格'), (3, 4, 'O', '价格'), (6, 7, 'A', '外观'), (8, 10, 'O', '外观'), (17, 20, 'O', '整体')]"
1470,1470,质量不错，反应也很快，发货迅速物流给力，挺不错的,"[(0, 1, 'A', '整体'), (2, 3, 'O', '整体'), (5, 6, 'A', '硬件&性能'), (8, 9, 'O', '硬件&性能'), (11, 12, 'A', '物流'), (13, 14, 'O', '物流'), (15, 16, 'A', '物流'), (17, 18, 'O', '物流'), (20, 23, 'O', '整体')]"
1471,1471,卖家服务态度好，值得购买,"[(0, 5, 'A', '服务'), (6, 6, 'O', '服务')]"
1472,1472,**物流是还蛮快的了，就是这电脑真不咋地，风扇声音特别大，开个pdf而已，电扇都能呼呼的转五六分钟，吵的挺影响学习效率的。。,"[(2, 3, 'A', '物流'), (16, 19, 'O', '整体'), (21, 24, 'A', '硬件&性能'), (25, 27, 'O', '硬件&性能'), (37, 38, 'A', '硬件&性能')]"
